iso_region,timestamp_utc,hour_of_day,day_of_week,is_weekend,day_of_year,temp_c,load_mw
PJM,2026-02-18T04:00:00Z,4,2,0,49,7.93,105618.4
PJM,2026-02-18T05:00:00Z,5,2,0,49,5.66,107189.3
PJM,2026-02-18T06:00:00Z,6,2,0,49,3.66,108492.6
PJM,2026-02-18T07:00:00Z,7,2,0,49,6.8,107217.4
PJM,2026-02-18T08:00:00Z,8,2,0,49,3.68,110438.2
PJM,2026-02-18T09:00:00Z,9,2,0,49,4.63,109458.2
PJM,2026-02-18T10:00:00Z,10,2,0,49,-0.52,112399.2
PJM,2026-02-18T11:00:00Z,11,2,0,49,0.12,113471.5
PJM,2026-02-18T12:00:00Z,12,2,0,49,4.34,111712.8
PJM,2026-02-18T13:00:00Z,13,2,0,49,3.56,109735.1
PJM,2026-02-18T14:00:00Z,14,2,0,49,6.27,110148.6
PJM,2026-02-18T15:00:00Z,15,2,0,49,6.18,110145.6
PJM,2026-02-18T16:00:00Z,16,2,0,49,12.1,108315.6
PJM,2026-02-18T17:00:00Z,17,2,0,49,10.49,108525.1
PJM,2026-02-18T18:00:00Z,18,2,0,49,11.96,106478.3
PJM,2026-02-18T19:00:00Z,19,2,0,49,7.3,107689.9
PJM,2026-02-18T20:00:00Z,20,2,0,49,12.0,104579.3
PJM,2026-02-18T21:00:00Z,21,2,0,49,10.65,104792.1
PJM,2026-02-18T22:00:00Z,22,2,0,49,13.03,104751.7
PJM,2026-02-18T23:00:00Z,23,2,0,49,11.36,104854.9
PJM,2026-02-19T00:00:00Z,0,3,0,50,9.84,104867.5
PJM,2026-02-19T01:00:00Z,1,3,0,50,7.29,103421.0
PJM,2026-02-19T02:00:00Z,2,3,0,50,8.33,105411.4
PJM,2026-02-19T03:00:00Z,3,3,0,50,8.88,106536.9
PJM,2026-02-19T04:00:00Z,4,3,0,50,8.39,104575.1
PJM,2026-02-19T05:00:00Z,5,3,0,50,4.54,107853.8
PJM,2026-02-19T06:00:00Z,6,3,0,50,8.03,107979.0
PJM,2026-02-19T07:00:00Z,7,3,0,50,5.28,107814.1
PJM,2026-02-19T08:00:00Z,8,3,0,50,1.88,110807.9
PJM,2026-02-19T09:00:00Z,9,3,0,50,1.41,110570.5
PJM,2026-02-19T10:00:00Z,10,3,0,50,3.03,112201.1
PJM,2026-02-19T11:00:00Z,11,3,0,50,3.07,108767.5
PJM,2026-02-19T12:00:00Z,12,3,0,50,4.99,109980.8
PJM,2026-02-19T13:00:00Z,13,3,0,50,5.13,110661.7
PJM,2026-02-19T14:00:00Z,14,3,0,50,5.62,111308.6
PJM,2026-02-19T15:00:00Z,15,3,0,50,4.77,110240.2
PJM,2026-02-19T16:00:00Z,16,3,0,50,9.13,108199.6
PJM,2026-02-19T17:00:00Z,17,3,0,50,6.65,109946.4
PJM,2026-02-19T18:00:00Z,18,3,0,50,11.58,106891.9
PJM,2026-02-19T19:00:00Z,19,3,0,50,7.59,108558.8
PJM,2026-02-19T20:00:00Z,20,3,0,50,8.44,107275.4
PJM,2026-02-19T21:00:00Z,21,3,0,50,9.73,104825.3
PJM,2026-02-19T22:00:00Z,22,3,0,50,10.27,105046.3
PJM,2026-02-19T23:00:00Z,23,3,0,50,9.56,105634.8
PJM,2026-02-20T00:00:00Z,0,4,0,51,9.37,105913.5
PJM,2026-02-20T01:00:00Z,1,4,0,51,9.64,104069.1
PJM,2026-02-20T02:00:00Z,2,4,0,51,6.95,104187.2
PJM,2026-02-20T03:00:00Z,3,4,0,51,7.65,105300.3
PJM,2026-02-20T04:00:00Z,4,4,0,51,2.62,107330.9
PJM,2026-02-20T05:00:00Z,5,4,0,51,3.86,109276.7
PJM,2026-02-20T06:00:00Z,6,4,0,51,1.83,107687.0
PJM,2026-02-20T07:00:00Z,7,4,0,51,5.42,109546.3
PJM,2026-02-20T08:00:00Z,8,4,0,51,2.23,109448.7
PJM,2026-02-20T09:00:00Z,9,4,0,51,4.14,107677.1
PJM,2026-02-20T10:00:00Z,10,4,0,51,0.56,111486.1
PJM,2026-02-20T11:00:00Z,11,4,0,51,6.08,109654.7
PJM,2026-02-20T12:00:00Z,12,4,0,51,4.54,112021.5
PJM,2026-02-20T13:00:00Z,13,4,0,51,8.38,109089.0
PJM,2026-02-20T14:00:00Z,14,4,0,51,6.16,112211.9
PJM,2026-02-20T15:00:00Z,15,4,0,51,4.93,111771.0
PJM,2026-02-20T16:00:00Z,16,4,0,51,6.72,109920.1
PJM,2026-02-20T17:00:00Z,17,4,0,51,8.85,107691.9
PJM,2026-02-20T18:00:00Z,18,4,0,51,8.57,108467.3
PJM,2026-02-20T19:00:00Z,19,4,0,51,12.17,106149.3
PJM,2026-02-20T20:00:00Z,20,4,0,51,11.18,106608.1
PJM,2026-02-20T21:00:00Z,21,4,0,51,9.76,106747.4
PJM,2026-02-20T22:00:00Z,22,4,0,51,12.31,107044.5
PJM,2026-02-20T23:00:00Z,23,4,0,51,10.12,104557.1
PJM,2026-02-21T00:00:00Z,0,5,1,52,11.35,99434.3
PJM,2026-02-21T01:00:00Z,1,5,1,52,8.56,99180.5
PJM,2026-02-21T02:00:00Z,2,5,1,52,9.21,98530.4
PJM,2026-02-21T03:00:00Z,3,5,1,52,6.75,100488.4
PJM,2026-02-21T04:00:00Z,4,5,1,52,7.83,99712.0
PJM,2026-02-21T05:00:00Z,5,5,1,52,2.6,100862.0
PJM,2026-02-21T06:00:00Z,6,5,1,52,2.65,101922.4
PJM,2026-02-21T07:00:00Z,7,5,1,52,3.67,102215.1
PJM,2026-02-21T08:00:00Z,8,5,1,52,2.45,103656.1
PJM,2026-02-21T09:00:00Z,9,5,1,52,2.71,106113.0
PJM,2026-02-21T10:00:00Z,10,5,1,52,4.5,104696.4
PJM,2026-02-21T11:00:00Z,11,5,1,52,3.21,105169.7
PJM,2026-02-21T12:00:00Z,12,5,1,52,5.03,105736.4
PJM,2026-02-21T13:00:00Z,13,5,1,52,4.01,105756.3
PJM,2026-02-21T14:00:00Z,14,5,1,52,3.28,106196.8
PJM,2026-02-21T15:00:00Z,15,5,1,52,8.51,103593.0
PJM,2026-02-21T16:00:00Z,16,5,1,52,11.13,101736.1
PJM,2026-02-21T17:00:00Z,17,5,1,52,9.69,102672.2
PJM,2026-02-21T18:00:00Z,18,5,1,52,10.05,101959.3
PJM,2026-02-21T19:00:00Z,19,5,1,52,10.99,101950.9
PJM,2026-02-21T20:00:00Z,20,5,1,52,13.3,99684.4
PJM,2026-02-21T21:00:00Z,21,5,1,52,12.59,98725.8
PJM,2026-02-21T22:00:00Z,22,5,1,52,12.38,98243.9
PJM,2026-02-21T23:00:00Z,23,5,1,52,12.47,100622.7
PJM,2026-02-22T00:00:00Z,0,6,1,53,10.17,97144.4
PJM,2026-02-22T01:00:00Z,1,6,1,53,8.7,100804.4
PJM,2026-02-22T02:00:00Z,2,6,1,53,9.39,99609.5
PJM,2026-02-22T03:00:00Z,3,6,1,53,9.03,100117.8
PJM,2026-02-22T04:00:00Z,4,6,1,53,8.31,101096.6
PJM,2026-02-22T05:00:00Z,5,6,1,53,7.8,101169.3
PJM,2026-02-22T06:00:00Z,6,6,1,53,6.05,101707.5
PJM,2026-02-22T07:00:00Z,7,6,1,53,3.15,105283.9
PJM,2026-02-22T08:00:00Z,8,6,1,53,3.98,104695.6
PJM,2026-02-22T09:00:00Z,9,6,1,53,3.71,104041.0
PJM,2026-02-22T10:00:00Z,10,6,1,53,3.67,106479.5
PJM,2026-02-22T11:00:00Z,11,6,1,53,4.89,103439.3
PJM,2026-02-22T12:00:00Z,12,6,1,53,4.37,107247.4
PJM,2026-02-22T13:00:00Z,13,6,1,53,5.2,103678.9
PJM,2026-02-22T14:00:00Z,14,6,1,53,9.32,104470.2
PJM,2026-02-22T15:00:00Z,15,6,1,53,7.42,104043.8
PJM,2026-02-22T16:00:00Z,16,6,1,53,10.18,102540.1
PJM,2026-02-22T17:00:00Z,17,6,1,53,11.24,102753.9
PJM,2026-02-22T18:00:00Z,18,6,1,53,10.72,102072.7
PJM,2026-02-22T19:00:00Z,19,6,1,53,10.72,102362.7
PJM,2026-02-22T20:00:00Z,20,6,1,53,10.09,99487.5
PJM,2026-02-22T21:00:00Z,21,6,1,53,12.44,100169.9
PJM,2026-02-22T22:00:00Z,22,6,1,53,12.1,99581.3
PJM,2026-02-22T23:00:00Z,23,6,1,53,10.5,100138.3
PJM,2026-02-23T00:00:00Z,0,0,0,54,10.44,104481.0
PJM,2026-02-23T01:00:00Z,1,0,0,54,9.21,107179.2
PJM,2026-02-23T02:00:00Z,2,0,0,54,6.11,106912.1
PJM,2026-02-23T03:00:00Z,3,0,0,54,5.16,106846.8
PJM,2026-02-23T04:00:00Z,4,0,0,54,5.99,104943.7
PJM,2026-02-23T05:00:00Z,5,0,0,54,6.26,106873.1
PJM,2026-02-23T06:00:00Z,6,0,0,54,1.7,110269.5
PJM,2026-02-23T07:00:00Z,7,0,0,54,6.36,109677.4
PJM,2026-02-23T08:00:00Z,8,0,0,54,4.35,109653.4
PJM,2026-02-23T09:00:00Z,9,0,0,54,5.67,111270.0
PJM,2026-02-23T10:00:00Z,10,0,0,54,5.51,109341.0
PJM,2026-02-23T11:00:00Z,11,0,0,54,4.51,111444.6
PJM,2026-02-23T12:00:00Z,12,0,0,54,2.13,112668.9
PJM,2026-02-23T13:00:00Z,13,0,0,54,9.08,110339.9
PJM,2026-02-23T14:00:00Z,14,0,0,54,8.85,109994.9
PJM,2026-02-23T15:00:00Z,15,0,0,54,7.57,110520.7
PJM,2026-02-23T16:00:00Z,16,0,0,54,7.49,108981.5
PJM,2026-02-23T17:00:00Z,17,0,0,54,11.57,109235.4
PJM,2026-02-23T18:00:00Z,18,0,0,54,9.02,109318.5
PJM,2026-02-23T19:00:00Z,19,0,0,54,11.01,107402.0
PJM,2026-02-23T20:00:00Z,20,0,0,54,12.23,106977.4
PJM,2026-02-23T21:00:00Z,21,0,0,54,11.8,106973.0
PJM,2026-02-23T22:00:00Z,22,0,0,54,12.0,105644.3
PJM,2026-02-23T23:00:00Z,23,0,0,54,9.89,107493.2
PJM,2026-02-24T00:00:00Z,0,1,0,55,11.36,105384.2
PJM,2026-02-24T01:00:00Z,1,1,0,55,7.42,105273.7
PJM,2026-02-24T02:00:00Z,2,1,0,55,10.72,105072.2
PJM,2026-02-24T03:00:00Z,3,1,0,55,4.96,108126.7
PJM,2026-02-24T04:00:00Z,4,1,0,55,5.98,108384.9
PJM,2026-02-24T05:00:00Z,5,1,0,55,5.7,107757.3
PJM,2026-02-24T06:00:00Z,6,1,0,55,6.77,106807.6
PJM,2026-02-24T07:00:00Z,7,1,0,55,2.88,109515.8
PJM,2026-02-24T08:00:00Z,8,1,0,55,5.21,108135.3
PJM,2026-02-24T09:00:00Z,9,1,0,55,1.33,112219.0
PJM,2026-02-24T10:00:00Z,10,1,0,55,3.06,110909.6
PJM,2026-02-24T11:00:00Z,11,1,0,55,1.58,111612.0
PJM,2026-02-24T12:00:00Z,12,1,0,55,4.99,112136.6
PJM,2026-02-24T13:00:00Z,13,1,0,55,4.67,113098.6
PJM,2026-02-24T14:00:00Z,14,1,0,55,5.77,110459.1
PJM,2026-02-24T15:00:00Z,15,1,0,55,10.14,109498.2
PJM,2026-02-24T16:00:00Z,16,1,0,55,8.04,109656.2
PJM,2026-02-24T17:00:00Z,17,1,0,55,11.86,109331.9
PJM,2026-02-24T18:00:00Z,18,1,0,55,9.43,108316.2
PJM,2026-02-24T19:00:00Z,19,1,0,55,11.43,106098.2
PJM,2026-02-24T20:00:00Z,20,1,0,55,11.61,106388.8
PJM,2026-02-24T21:00:00Z,21,1,0,55,13.54,106234.5
PJM,2026-02-24T22:00:00Z,22,1,0,55,11.2,105269.0
PJM,2026-02-24T23:00:00Z,23,1,0,55,12.29,104089.8
PJM,2026-02-25T00:00:00Z,0,2,0,56,11.7,104609.3
PJM,2026-02-25T01:00:00Z,1,2,0,56,8.53,104835.9
PJM,2026-02-25T02:00:00Z,2,2,0,56,11.19,104585.5
PJM,2026-02-25T03:00:00Z,3,2,0,56,10.45,104680.2
PJM,2026-02-25T04:00:00Z,4,2,0,56,7.39,108894.9
PJM,2026-02-25T05:00:00Z,5,2,0,56,4.4,106366.2
PJM,2026-02-25T06:00:00Z,6,2,0,56,7.09,106867.0
PJM,2026-02-25T07:00:00Z,7,2,0,56,4.49,108645.4
PJM,2026-02-25T08:00:00Z,8,2,0,56,4.53,108868.9
PJM,2026-02-25T09:00:00Z,9,2,0,56,3.72,111069.3
PJM,2026-02-25T10:00:00Z,10,2,0,56,2.61,110901.8
PJM,2026-02-25T11:00:00Z,11,2,0,56,4.0,110093.0
PJM,2026-02-25T12:00:00Z,12,2,0,56,4.53,111655.8
PJM,2026-02-25T13:00:00Z,13,2,0,56,5.39,111108.0
PJM,2026-02-25T14:00:00Z,14,2,0,56,6.92,110159.9
PJM,2026-02-25T15:00:00Z,15,2,0,56,9.02,111197.6
PJM,2026-02-25T16:00:00Z,16,2,0,56,8.33,110268.2
PJM,2026-02-25T17:00:00Z,17,2,0,56,9.63,109247.8
PJM,2026-02-25T18:00:00Z,18,2,0,56,13.16,107535.3
PJM,2026-02-25T19:00:00Z,19,2,0,56,8.79,108582.3
PJM,2026-02-25T20:00:00Z,20,2,0,56,13.7,105492.4
PJM,2026-02-25T21:00:00Z,21,2,0,56,13.48,104567.9
PJM,2026-02-25T22:00:00Z,22,2,0,56,9.62,106319.1
PJM,2026-02-25T23:00:00Z,23,2,0,56,8.82,105851.5
PJM,2026-02-26T00:00:00Z,0,3,0,57,12.9,102531.0
PJM,2026-02-26T01:00:00Z,1,3,0,57,8.23,104991.6
PJM,2026-02-26T02:00:00Z,2,3,0,57,9.09,105298.0
PJM,2026-02-26T03:00:00Z,3,3,0,57,10.24,106262.7
PJM,2026-02-26T04:00:00Z,4,3,0,57,7.85,106694.3
PJM,2026-02-26T05:00:00Z,5,3,0,57,6.74,106573.9
PJM,2026-02-26T06:00:00Z,6,3,0,57,6.6,106891.3
PJM,2026-02-26T07:00:00Z,7,3,0,57,5.93,109891.4
PJM,2026-02-26T08:00:00Z,8,3,0,57,4.6,109687.6
PJM,2026-02-26T09:00:00Z,9,3,0,57,4.75,107643.2
PJM,2026-02-26T10:00:00Z,10,3,0,57,4.74,110762.6
PJM,2026-02-26T11:00:00Z,11,3,0,57,4.61,112002.8
PJM,2026-02-26T12:00:00Z,12,3,0,57,5.21,110312.0
PJM,2026-02-26T13:00:00Z,13,3,0,57,5.93,111333.3
PJM,2026-02-26T14:00:00Z,14,3,0,57,7.28,110910.3
PJM,2026-02-26T15:00:00Z,15,3,0,57,9.7,108653.6
PJM,2026-02-26T16:00:00Z,16,3,0,57,9.44,110718.3
PJM,2026-02-26T17:00:00Z,17,3,0,57,7.54,109973.8
PJM,2026-02-26T18:00:00Z,18,3,0,57,10.1,107976.5
PJM,2026-02-26T19:00:00Z,19,3,0,57,10.25,107545.3
PJM,2026-02-26T20:00:00Z,20,3,0,57,14.77,104205.4
PJM,2026-02-26T21:00:00Z,21,3,0,57,10.39,105271.3
PJM,2026-02-26T22:00:00Z,22,3,0,57,14.6,103964.8
PJM,2026-02-26T23:00:00Z,23,3,0,57,11.57,104760.5
PJM,2026-02-27T00:00:00Z,0,4,0,58,9.72,105440.9
PJM,2026-02-27T01:00:00Z,1,4,0,58,13.99,105211.2
PJM,2026-02-27T02:00:00Z,2,4,0,58,8.06,106757.9
PJM,2026-02-27T03:00:00Z,3,4,0,58,7.06,104987.2
PJM,2026-02-27T04:00:00Z,4,4,0,58,8.8,107406.5
PJM,2026-02-27T05:00:00Z,5,4,0,58,7.87,106621.5
PJM,2026-02-27T06:00:00Z,6,4,0,58,5.23,109290.9
PJM,2026-02-27T07:00:00Z,7,4,0,58,5.43,108690.8
PJM,2026-02-27T08:00:00Z,8,4,0,58,2.01,111053.5
PJM,2026-02-27T09:00:00Z,9,4,0,58,5.92,108884.3
PJM,2026-02-27T10:00:00Z,10,4,0,58,5.4,111040.7
PJM,2026-02-27T11:00:00Z,11,4,0,58,5.97,111750.8
PJM,2026-02-27T12:00:00Z,12,4,0,58,4.44,110259.5
PJM,2026-02-27T13:00:00Z,13,4,0,58,5.5,112384.5
PJM,2026-02-27T14:00:00Z,14,4,0,58,6.46,110518.8
PJM,2026-02-27T15:00:00Z,15,4,0,58,5.57,113028.1
PJM,2026-02-27T16:00:00Z,16,4,0,58,10.58,109901.0
PJM,2026-02-27T17:00:00Z,17,4,0,58,11.76,108857.9
PJM,2026-02-27T18:00:00Z,18,4,0,58,10.77,108025.9
PJM,2026-02-27T19:00:00Z,19,4,0,58,11.13,109984.6
PJM,2026-02-27T20:00:00Z,20,4,0,58,13.0,105745.8
PJM,2026-02-27T21:00:00Z,21,4,0,58,13.0,104663.1
PJM,2026-02-27T22:00:00Z,22,4,0,58,14.43,103950.3
PJM,2026-02-27T23:00:00Z,23,4,0,58,12.52,105902.8
PJM,2026-02-28T00:00:00Z,0,5,1,59,11.87,99340.4
PJM,2026-02-28T01:00:00Z,1,5,1,59,10.48,99574.1
PJM,2026-02-28T02:00:00Z,2,5,1,59,8.64,99902.2
PJM,2026-02-28T03:00:00Z,3,5,1,59,10.68,99598.3
PJM,2026-02-28T04:00:00Z,4,5,1,59,6.25,101186.9
PJM,2026-02-28T05:00:00Z,5,5,1,59,8.12,102022.7
PJM,2026-02-28T06:00:00Z,6,5,1,59,6.48,102263.4
PJM,2026-02-28T07:00:00Z,7,5,1,59,5.86,102693.6
PJM,2026-02-28T08:00:00Z,8,5,1,59,4.21,105435.7
PJM,2026-02-28T09:00:00Z,9,5,1,59,5.78,103549.8
PJM,2026-02-28T10:00:00Z,10,5,1,59,3.32,106024.7
PJM,2026-02-28T11:00:00Z,11,5,1,59,7.59,102890.3
PJM,2026-02-28T12:00:00Z,12,5,1,59,6.05,104277.8
PJM,2026-02-28T13:00:00Z,13,5,1,59,5.51,105595.1
PJM,2026-02-28T14:00:00Z,14,5,1,59,6.8,104945.7
PJM,2026-02-28T15:00:00Z,15,5,1,59,8.48,104156.3
PJM,2026-02-28T16:00:00Z,16,5,1,59,7.31,105558.7
PJM,2026-02-28T17:00:00Z,17,5,1,59,11.59,103577.5
PJM,2026-02-28T18:00:00Z,18,5,1,59,8.98,103548.4
PJM,2026-02-28T19:00:00Z,19,5,1,59,12.94,100216.9
PJM,2026-02-28T20:00:00Z,20,5,1,59,12.34,100731.6
PJM,2026-02-28T21:00:00Z,21,5,1,59,15.23,101010.9
PJM,2026-02-28T22:00:00Z,22,5,1,59,9.83,103097.8
PJM,2026-02-28T23:00:00Z,23,5,1,59,10.56,100973.0
PJM,2026-03-01T00:00:00Z,0,6,1,60,12.91,98011.5
PJM,2026-03-01T01:00:00Z,1,6,1,60,11.37,99291.3
PJM,2026-03-01T02:00:00Z,2,6,1,60,10.49,99944.4
PJM,2026-03-01T03:00:00Z,3,6,1,60,10.42,99975.1
PJM,2026-03-01T04:00:00Z,4,6,1,60,7.34,102407.1
PJM,2026-03-01T05:00:00Z,5,6,1,60,7.5,102413.2
PJM,2026-03-01T06:00:00Z,6,6,1,60,4.8,102254.0
PJM,2026-03-01T07:00:00Z,7,6,1,60,4.31,103406.4
PJM,2026-03-01T08:00:00Z,8,6,1,60,5.94,104886.1
PJM,2026-03-01T09:00:00Z,9,6,1,60,4.39,106469.5
PJM,2026-03-01T10:00:00Z,10,6,1,60,6.82,104925.7
PJM,2026-03-01T11:00:00Z,11,6,1,60,3.93,107699.7
PJM,2026-03-01T12:00:00Z,12,6,1,60,5.71,105939.1
PJM,2026-03-01T13:00:00Z,13,6,1,60,6.12,104968.7
PJM,2026-03-01T14:00:00Z,14,6,1,60,5.39,106692.2
PJM,2026-03-01T15:00:00Z,15,6,1,60,7.45,108062.7
PJM,2026-03-01T16:00:00Z,16,6,1,60,8.03,103449.4
PJM,2026-03-01T17:00:00Z,17,6,1,60,11.39,104408.3
PJM,2026-03-01T18:00:00Z,18,6,1,60,11.55,102933.7
PJM,2026-03-01T19:00:00Z,19,6,1,60,9.33,102029.7
PJM,2026-03-01T20:00:00Z,20,6,1,60,10.88,99699.6
PJM,2026-03-01T21:00:00Z,21,6,1,60,12.8,98076.0
PJM,2026-03-01T22:00:00Z,22,6,1,60,10.51,100063.9
PJM,2026-03-01T23:00:00Z,23,6,1,60,10.84,100410.8
PJM,2026-03-02T00:00:00Z,0,0,0,61,12.08,105923.0
PJM,2026-03-02T01:00:00Z,1,0,0,61,11.92,106067.0
PJM,2026-03-02T02:00:00Z,2,0,0,61,9.82,106068.0
PJM,2026-03-02T03:00:00Z,3,0,0,61,9.56,106165.9
PJM,2026-03-02T04:00:00Z,4,0,0,61,7.16,106918.2
PJM,2026-03-02T05:00:00Z,5,0,0,61,5.56,108652.7
PJM,2026-03-02T06:00:00Z,6,0,0,61,5.82,108029.2
PJM,2026-03-02T07:00:00Z,7,0,0,61,4.33,108637.6
PJM,2026-03-02T08:00:00Z,8,0,0,61,6.39,109661.2
PJM,2026-03-02T09:00:00Z,9,0,0,61,3.5,112019.0
PJM,2026-03-02T10:00:00Z,10,0,0,61,4.09,110195.2
PJM,2026-03-02T11:00:00Z,11,0,0,61,6.86,110379.7
PJM,2026-03-02T12:00:00Z,12,0,0,61,5.35,111794.0
PJM,2026-03-02T13:00:00Z,13,0,0,61,8.5,110725.6
PJM,2026-03-02T14:00:00Z,14,0,0,61,5.96,112191.4
PJM,2026-03-02T15:00:00Z,15,0,0,61,8.06,112517.0
PJM,2026-03-02T16:00:00Z,16,0,0,61,9.82,107639.7
PJM,2026-03-02T17:00:00Z,17,0,0,61,11.33,110627.4
PJM,2026-03-02T18:00:00Z,18,0,0,61,13.98,109005.4
PJM,2026-03-02T19:00:00Z,19,0,0,61,10.72,108807.7
PJM,2026-03-02T20:00:00Z,20,0,0,61,11.57,107250.0
PJM,2026-03-02T21:00:00Z,21,0,0,61,10.88,106124.1
PJM,2026-03-02T22:00:00Z,22,0,0,61,11.64,106797.1
PJM,2026-03-02T23:00:00Z,23,0,0,61,13.45,105104.4
PJM,2026-03-03T00:00:00Z,0,1,0,62,9.76,105755.9
PJM,2026-03-03T01:00:00Z,1,1,0,62,9.83,106697.7
PJM,2026-03-03T02:00:00Z,2,1,0,62,11.76,106144.8
PJM,2026-03-03T03:00:00Z,3,1,0,62,7.82,104184.9
PJM,2026-03-03T04:00:00Z,4,1,0,62,5.27,109399.4
PJM,2026-03-03T05:00:00Z,5,1,0,62,6.35,107335.9
PJM,2026-03-03T06:00:00Z,6,1,0,62,8.59,108905.3
PJM,2026-03-03T07:00:00Z,7,1,0,62,5.53,109151.4
PJM,2026-03-03T08:00:00Z,8,1,0,62,4.89,110469.7
PJM,2026-03-03T09:00:00Z,9,1,0,62,7.35,110282.5
PJM,2026-03-03T10:00:00Z,10,1,0,62,6.18,111943.0
PJM,2026-03-03T11:00:00Z,11,1,0,62,3.73,112890.0
PJM,2026-03-03T12:00:00Z,12,1,0,62,5.68,109333.6
PJM,2026-03-03T13:00:00Z,13,1,0,62,3.76,111637.8
PJM,2026-03-03T14:00:00Z,14,1,0,62,8.71,110830.7
PJM,2026-03-03T15:00:00Z,15,1,0,62,9.23,112229.5
PJM,2026-03-03T16:00:00Z,16,1,0,62,8.08,110493.8
PJM,2026-03-03T17:00:00Z,17,1,0,62,11.41,108144.8
PJM,2026-03-03T18:00:00Z,18,1,0,62,11.82,106662.3
PJM,2026-03-03T19:00:00Z,19,1,0,62,14.53,105942.9
PJM,2026-03-03T20:00:00Z,20,1,0,62,15.86,105470.8
PJM,2026-03-03T21:00:00Z,21,1,0,62,14.49,105408.3
PJM,2026-03-03T22:00:00Z,22,1,0,62,12.77,105054.8
PJM,2026-03-03T23:00:00Z,23,1,0,62,12.6,105566.2
PJM,2026-03-04T00:00:00Z,0,2,0,63,10.77,105641.3
PJM,2026-03-04T01:00:00Z,1,2,0,63,10.2,108009.5
PJM,2026-03-04T02:00:00Z,2,2,0,63,10.02,107362.7
PJM,2026-03-04T03:00:00Z,3,2,0,63,8.82,106745.6
PJM,2026-03-04T04:00:00Z,4,2,0,63,6.1,107401.0
PJM,2026-03-04T05:00:00Z,5,2,0,63,7.43,109237.9
PJM,2026-03-04T06:00:00Z,6,2,0,63,6.62,109858.6
PJM,2026-03-04T07:00:00Z,7,2,0,63,6.61,110655.8
PJM,2026-03-04T08:00:00Z,8,2,0,63,5.16,112513.8
PJM,2026-03-04T09:00:00Z,9,2,0,63,4.39,110372.6
PJM,2026-03-04T10:00:00Z,10,2,0,63,3.44,114181.1
PJM,2026-03-04T11:00:00Z,11,2,0,63,6.88,110752.5
PJM,2026-03-04T12:00:00Z,12,2,0,63,8.16,111528.2
PJM,2026-03-04T13:00:00Z,13,2,0,63,10.07,108831.7
PJM,2026-03-04T14:00:00Z,14,2,0,63,7.68,110768.1
PJM,2026-03-04T15:00:00Z,15,2,0,63,6.16,112644.3
PJM,2026-03-04T16:00:00Z,16,2,0,63,9.75,110684.1
PJM,2026-03-04T17:00:00Z,17,2,0,63,14.66,107368.0
PJM,2026-03-04T18:00:00Z,18,2,0,63,11.31,108582.1
PJM,2026-03-04T19:00:00Z,19,2,0,63,14.06,106323.8
PJM,2026-03-04T20:00:00Z,20,2,0,63,12.03,108054.4
PJM,2026-03-04T21:00:00Z,21,2,0,63,13.69,103917.5
PJM,2026-03-04T22:00:00Z,22,2,0,63,11.14,107747.6
PJM,2026-03-04T23:00:00Z,23,2,0,63,13.18,104409.6
PJM,2026-03-05T00:00:00Z,0,3,0,64,11.86,105450.3
PJM,2026-03-05T01:00:00Z,1,3,0,64,12.39,103794.8
PJM,2026-03-05T02:00:00Z,2,3,0,64,9.06,106609.8
PJM,2026-03-05T03:00:00Z,3,3,0,64,9.13,107015.5
PJM,2026-03-05T04:00:00Z,4,3,0,64,6.4,108140.2
PJM,2026-03-05T05:00:00Z,5,3,0,64,8.92,107719.0
PJM,2026-03-05T06:00:00Z,6,3,0,64,6.66,108527.7
PJM,2026-03-05T07:00:00Z,7,3,0,64,4.57,109909.9
PJM,2026-03-05T08:00:00Z,8,3,0,64,7.31,109405.9
PJM,2026-03-05T09:00:00Z,9,3,0,64,3.95,110891.2
PJM,2026-03-05T10:00:00Z,10,3,0,64,5.72,110835.1
PJM,2026-03-05T11:00:00Z,11,3,0,64,6.55,111784.7
PJM,2026-03-05T12:00:00Z,12,3,0,64,7.79,112460.0
PJM,2026-03-05T13:00:00Z,13,3,0,64,8.78,109995.2
PJM,2026-03-05T14:00:00Z,14,3,0,64,6.89,111526.8
PJM,2026-03-05T15:00:00Z,15,3,0,64,8.61,109715.3
PJM,2026-03-05T16:00:00Z,16,3,0,64,9.65,109655.8
PJM,2026-03-05T17:00:00Z,17,3,0,64,10.27,109159.2
PJM,2026-03-05T18:00:00Z,18,3,0,64,13.88,107774.4
PJM,2026-03-05T19:00:00Z,19,3,0,64,16.45,106205.5
PJM,2026-03-05T20:00:00Z,20,3,0,64,12.71,106887.2
PJM,2026-03-05T21:00:00Z,21,3,0,64,13.67,106370.6
PJM,2026-03-05T22:00:00Z,22,3,0,64,16.26,103663.7
PJM,2026-03-05T23:00:00Z,23,3,0,64,14.03,105098.0
PJM,2026-03-06T00:00:00Z,0,4,0,65,9.92,106992.5
PJM,2026-03-06T01:00:00Z,1,4,0,65,13.35,103991.9
PJM,2026-03-06T02:00:00Z,2,4,0,65,10.47,104261.4
PJM,2026-03-06T03:00:00Z,3,4,0,65,7.56,108152.7
PJM,2026-03-06T04:00:00Z,4,4,0,65,7.71,106336.8
PJM,2026-03-06T05:00:00Z,5,4,0,65,7.79,107275.8
PJM,2026-03-06T06:00:00Z,6,4,0,65,5.91,109693.1
